sgan,reportdate
S00379-11NW08C-S00383-11NW08C,20030411
S00369-11NW08C-S00370-11NW08C,20020909
S00410-11NW08C-S00411-11NW08C,20130215
S00001-11NW08C-S00188-11NW08A,19970619
S00001-11NW08C-S00188-11NW08A,19980812
S00127-11NW08A-S00104-11NW08A,19980430
S00499-11NW08C-S00500-11NW08C,20120424
S00021-11NW08C-S00024-11NW08C,20080709
S00021-11NW08C-S00019-11NW08C,20030709
S00021-11NW08C-S00019-11NW08C,20110301
S00125-11SW08C-S00208-11SW08C,20070718
S00125-11SW08C-S00208-11SW08C,20110727
S03074-11SW08C-S03070-11SW08C,19990416
S03074-11SW08C-S03070-11SW08C,20000607
S03074-11SW08C-S03070-11SW08C,19990727
S03074-11SW08C-S03070-11SW08C,19991105
S03074-11SW08C-S03070-11SW08C,20001024
S03074-11SW08C-S03070-11SW08C,19991108
S03074-11SW08C-S03070-11SW08C,20010118
S03074-11SW08C-S03070-11SW08C,20110219
S03074-11SW08C-S03070-11SW08C,20121114
S03074-11SW08C-S03070-11SW08C,20121009
S04395-11SW08A-S00691-11SW08A,20031022
S00279-11SW08A-S00282-11SW08A,20080121
S00271-11SW08A-S00272-11SW08A,20011021
S00240-11SW08A-S00255-11SW08A,20000114
S00240-11SW08A-S00255-11SW08A,20101119
S00240-11SW08A-S00255-11SW08A,20100503
S00394-11SW08A-S00386-11SW08A,20100125
S00273-11NW08C-S00276-11NW08C,20060206
S00273-11NW08C-S00276-11NW08C,20060205
S00273-11NW08C-S00276-11NW08C,20010731
S00267-11NW08C-S00586-11NW08C,20020730
S00039-11NW08C-S00058-11NW08C,20050427
S00256-11NW08C-S00257-11NW08C,20041213
S00256-11NW08C-S00257-11NW08C,20081116
S00589-11NW08C-S00254-11NW08C,20040427
S00148-11NW08A-S00127-11NW08A,19970529
S00148-11NW08A-S00127-11NW08A,19980208
S00226-11NW08A-S00225-11NW08A,20080311
S00226-11NW08A-S00225-11NW08A,20090218
S00226-11NW08A-S00225-11NW08A,20110226
S00226-11NW08A-S00225-11NW08A,20110703
S00588-11NW08C-S00592-11NW08C,20121224
S00587-11NW08C-S00238-11NW08C,20011207
S00587-11NW08C-S00238-11NW08C,20000525
S00587-11NW08C-S00238-11NW08C,19980402
S00587-11NW08C-S00238-11NW08C,19980625
S00587-11NW08C-S00238-11NW08C,19981002
S00587-11NW08C-S00238-11NW08C,20100101
S00195-11NW08C-S00236-11NW08C,20090812
S00007-11NW08C-S00010-11NW08C,20000510
S00007-11NW08C-S00010-11NW08C,19980325
S00007-11NW08C-S00010-11NW08C,20121207
S00221-11NW08C-S00231-11NW08C,20070831
S00221-11NW08C-S00231-11NW08C,20140306
S00221-11NW08C-S00231-11NW08C,20101014
S00202-11NW08C-S00221-11NW08C,20090730
S00202-11NW08C-S00221-11NW08C,20130108
S00202-11NW08C-S00221-11NW08C,20101013
S00343-11NW08C-S00350-11NW08C,20070917
S00404-11SW08A-S00350-11SW08A,20130714
S00349-11SW08A-S00347-11SW08A,20020703
S00216-11SW08C-S00217-11SW08C,20080215
S00216-11SW08C-S00217-11SW08C,20131123
S00213-11SW08C-S00210-11SW08C,20110903
S00227-11SW08C-S00223-11SW08C,20060826
S00309-11SW08C-S03077-11SW08C,20020122
S03077-11SW08C-S03078-11SW08C,20100911
S00208-11SW08A-S00214-11SW08A,20021019
S00246-11SW08A-S00236-11SW08A,20021104
S00246-11SW08A-S00236-11SW08A,20030106
S00214-11SW08A-S00240-11SW08A,20050902
S00214-11SW08A-S00240-11SW08A,20040916
S00214-11SW08A-S00240-11SW08A,20021018
S00214-11SW08A-S00240-11SW08A,20021121
S00214-11SW08A-S00240-11SW08A,20021217
S00214-11SW08A-S00240-11SW08A,20040217
S04420-11SW08A-S04419-11SW08A,20081114
S00427-11SW08A-S00409-11SW08A,20130412
S00409-11SW08A-S00407-11SW08A,20040128
S00409-11SW08A-S00407-11SW08A,20050625
S00409-11SW08A-S00407-11SW08A,20040223
S00330-11NW08C-S00337-11NW08C,20060812
S00330-11NW08C-S00337-11NW08C,19980413
S00330-11NW08C-S00337-11NW08C,20080104
S00330-11NW08C-S00337-11NW08C,20071020
S00231-11NW08C-S00233-11NW08C,20070902
S00198-11NW08C-S00196-11NW08C,20121212
S00464-11NW08C-S00706-11NW08C,20101111
S00104-11NW08A-S00315-11NW08A,19970914
S00317-11NW08A-S00316-11NW08A,20070827
S00199-11NW08A-S00066-11NW08A,20081022
S00209-11NW08C-S00210-11NW08C,20050625
S00633-11NW08C-S00202-11NW08C,20031023
S00172-11NW08A-S00174-11NW08A,20081006
S00172-11NW08A-S00174-11NW08A,20080906
S00172-11NW08A-S00174-11NW08A,20081007
S00140-11NW08A-S00137-11NW08A,20090304
S00158-11NW08A-S00151-11NW08A,20000529
S00117-15NW03A-S00118-15NW03A,20110917
S00021-11SW22D-S00023-11SW22D,20011010
S00238-11SW23C-S00239-11SW23C,19980712
S00229-11SW23C-S00233-11SW23C,20030513
S00229-11SW23C-S00233-11SW23C,20041007
S00229-11SW23C-S00233-11SW23C,20010928
S00229-11SW23C-S00233-11SW23C,20011231
S00020-11SW22D-S00021-11SW22D,20090518
S00020-11SW22D-S00021-11SW22D,20130118
S00023-11SW22D-S00029-11SW22D,20070301
S00023-11SW22D-S00029-11SW22D,20121224
S00111-11SW23C-S00070-11SW23C,20090305
S00111-11SW23C-S00070-11SW23C,20110901
S00111-11SW23C-S00070-11SW23C,20120217
S04286-11SW08A-S00210-11SW08A,20120530
S00212-11SW08A-S00168-11SW08A,20060729
S00212-11SW08A-S00168-11SW08A,20040911
S00212-11SW08A-S00168-11SW08A,20100111
S00423-11SW08A-S00415-11SW08A,19990423
S00427-11SW08A-S00425-11SW08A,20101217
S00415-11SW08A-S00419-11SW08A,20010306
S04243-11SW08A-S04244-11SW08A,20140117
S04243-11SW08A-S04244-11SW08A,20081016
S00504-11SW08A-S00488-11SW08A,20000121
S00388-11SW08A-S00352-11SW08A,20020225
S00388-11SW08A-S00352-11SW08A,20090728
S00287-11SW08C-S00261-11SW08C,20001027
S00287-11SW08C-S00261-11SW08C,20090514
S00294-11SW08C-S00290-11SW08C,20090512
S00294-11SW08C-S00290-11SW08C,20090930
S00290-11SW08C-S00287-11SW08C,20081006
S00294-11SW08A-S00291-11SW08A,19970607
S00294-11SW08A-S00291-11SW08A,20131216
S00071-11NW08C-S00060-11NW08C,20041123
S00071-11NW08C-S00060-11NW08C,20050801
S00071-11NW08C-S00060-11NW08C,20020205
S00071-11NW08C-S00060-11NW08C,20001114
S00071-11NW08C-S00060-11NW08C,20130114
S00071-11NW08C-S00060-11NW08C,20131107
S00071-11NW08C-S00060-11NW08C,20100501
S00071-11NW08C-S00060-11NW08C,20110418
S00077-11NW08C-S00071-11NW08C,20110306
S00077-11NW08C-S00071-11NW08C,20111220
S00071-11NW08C-S00073-11NW08C,20030507
S00089-11NW08A-S00088-11NW08A,20030415
S00086-11NW08A-S00083-11NW08A,20010403
S00086-11NW08A-S00083-11NW08A,20090302
S00088-11NW08A-S00086-11NW08A,19991008
S00088-11NW08A-S00087-11NW08A,20071115
S00186-11NW08C-S00633-11NW08C,20120113
S00186-11NW08C-S00633-11NW08C,20130719
S00259-11NW08C-S00261-11NW08C,20101017
S00061-11NW08C-S00063-11NW08C,20051121
S00061-11NW08C-S00063-11NW08C,20080301
S00441-11NW08C-S00440-11NW08C,20011206
S00060-11NW08C-S00059-11NW08C,20041128
S00439-11NW08C-S00438-11NW08C,20001209
S00439-11NW08C-S00438-11NW08C,20100607
S00059-11NW08C-S00439-11NW08C,20080226
S00059-11NW08C-S00439-11NW08C,20090321
S00059-11NW08C-S00439-11NW08C,20100519
S00133-11NW08A-S00131-11NW08A,20100412
S00119-11NW08A-S00122-11NW08A,20080227
S00120-11NW08A-S00118-11NW08A,20080227
S00079-11NW08A-S00071-11NW08A,20041202
S00132-11NW08A-S00532-11NW08A,20030818
S00132-11NW08A-S00532-11NW08A,20051118
S00532-11NW08A-S00153-11NW08A,20140409
S00024-11SW22D-S00028-11SW22D,20071212
S00088-11SW23C-S00087-11SW23C,20040927
S00725-11SW23C-S00715-11SW23C,20130613
S00604-11SW23C-S00712-11SW23C,20010428
S00604-11SW23C-S00712-11SW23C,20070424
S00714-11SW23C-S00712-11SW23C,19980909
S00604-11SW23C-S00692-11SW23C,20080114
S00088-11SW23C-S00105-11SW23C,20110514
S00713-11SW23C-S00718-11SW23C,20130902
S00311-11SW08A-S00305-11SW08A,20100626
S00352-11SW08A-S00340-11SW08A,20020403
S00074-11SW08C-S00028-11SW08C,20071127
S04049-11SW08A-S04052-11SW08A,19970926
S04049-11SW08A-S04052-11SW08A,19971011
S03603-11SW08A-S03606-11SW08A,20090808
S03603-11SW08A-S03606-11SW08A,20110713
S03601-11SW08A-S03605-11SW08A,20000805
S03605-11SW08A-S03602-11SW08A,20000815
S00585-11SW08A-S00583-11SW08A,20110715
S03601-11SW08A-S00585-11SW08A,20000304
S03601-11SW08A-S00585-11SW08A,20081002
S00567-11SW08A-S00583-11SW08A,20000512
S00567-11SW08A-S00583-11SW08A,20030920
S00567-11SW08A-S00583-11SW08A,20000729
S00567-11SW08A-S00583-11SW08A,20000120
S00503-11SW08A-S00506-11SW08A,20060508
S00503-11SW08A-S00506-11SW08A,19990810
S00503-11SW08A-S00506-11SW08A,20120302
S00503-11SW08A-S00506-11SW08A,20120319
S00486-11SW08A-S00495-11SW08A,20031229
S00533-11SW08A-S00535-11SW08A,20100808
S00057-11NW08A-S00050-11NW08A,20020520
S00057-11NW08A-S00050-11NW08A,20140905
S00057-11NW08A-S00050-11NW08A,20121124
S00444-11NW08C-S00420-11NW08C,20041125
S00235-11NW08C-S00506-11NW08C,20041105
S00235-11NW08C-S00506-11NW08C,20100818
S00688-11NW08C-S00687-11NW08C,20000928
S00053-11NW08A-S00049-11NW08A,20140723
S00103-11NW08A-S00095-11NW08A,20021214
S00103-11NW08A-S00095-11NW08A,20041124
S00103-11NW08A-S00095-11NW08A,19970907
S00097-11NW08A-S00094-11NW08A,20100715
S00097-11NW08A-S00094-11NW08A,20120124
S00089-11SW23C-S00078-11SW23C,20000712
S00089-11SW23C-S00078-11SW23C,20021119
S00089-11SW23C-S00078-11SW23C,20090114
S00158-11SW23C-S00945-11SW23C,19980617
S00158-11SW23C-S00945-11SW23C,20060613
S00152-11SW23C-S00155-11SW23C,20081029
S00141-11SW23C-S00142-11SW23C,20140301
S00100-11SW23C-S00089-11SW23C,20110506
S04285-11SW08A-S04284-11SW08A,20110601
S00096-11SW08C-S00122-11SW08C,20030414
S03130-11SW08C-S03129-11SW08C,20130306
S04254-11SW08A-S04253-11SW08A,20040507
S00351-11SW08C-S00340-11SW08C,20091116
S00095-11NW08A-S00077-11NW08A,20001229
S00024-11NW03C-S00023-11NW03C,20040130
S00024-11NW03C-S00023-11NW03C,20040131
S00021-11NW03C-S00006-11NW03C,20021108
S00021-11NW03C-S00006-11NW03C,20021003
S00021-11NW03C-S00006-11NW03C,20021004
S00175-11SW23C-S00187-11SW23C,20120627
S00769-11SW23C-S00162-11SW23C,20031029
S00769-11SW23C-S00162-11SW23C,20090901
S00769-11SW23C-S00162-11SW23C,20100329
S01290-11SW07D-S01326-11SW07D,20090324
S01292-11SW07D-S01291-11SW07D,20050806
S04138-11SW08A-S04140-11SW08A,20040226
S04126-11SW08A-S04127-11SW08A,20070322
S04038-11SW08A-S00416-11SW08A,20000915
S04038-11SW08A-S00416-11SW08A,20100704
S04357-11SW08A-S04354-11SW08A,20140120
S03121-11SW08C-S03120-11SW08C,19990519
S03124-11SW08C-S03123-11SW08C,20121231
S00013-11NW03C-S00028-11NW03C,20120118
S00020-11NW03C-S00008-11NW08A,20020924
S00020-11NW03C-S00008-11NW08A,20040423
S00020-11NW03C-S00008-11NW08A,20050118
S00020-11NW03C-S00008-11NW08A,20050113
S00020-11NW03C-S00008-11NW08A,19970517
S00020-11NW03C-S00008-11NW08A,19990302
S00020-11NW03C-S00008-11NW08A,20081213
S00004-11NW03C-S00017-11NW03C,20030216
S00004-11NW03C-S00017-11NW03C,20040824
S00031-15NW03C-S00028-15NW03C,20110924
S00026-15NW03C-S00024-15NW03C,20121211
S00019-15NW03C-S00020-15NW03C,20110903
S00097-15NW03D-S00099-15NW03D,20020316
S00097-15NW03D-S00099-15NW03D,20040810
S00097-15NW03D-S00099-15NW03D,19990629
S00097-15NW03D-S00099-15NW03D,20020227
S00097-15NW03D-S00099-15NW03D,20020222
S00097-15NW03D-S00099-15NW03D,20070719
S00097-15NW03D-S00099-15NW03D,20070814
S00097-15NW03D-S00099-15NW03D,20070917
S00097-15NW03D-S00099-15NW03D,20070922
S00025-15NW03C-S00094-15NW03C,20100120
S00172-15NW03D-S00168-15NW03D,20120304
S00172-15NW03D-S00168-15NW03D,20101213
S00165-15NW03D-S00166-15NW03D,20110609
S00170-15NW03D-S00173-15NW03D,20141207
S00067-11SW23C-S00052-11SW23C,19970912
S00052-11SW23C-S00048-11SW23C,20001129
S00052-11SW23C-S00048-11SW23C,20080521
S00248-11SW23C-S00260-11SW23C,20120411
S00248-11SW23C-S00260-11SW23C,20120517
S00248-11SW23C-S00260-11SW23C,20130502
S00248-11SW23C-S00260-11SW23C,20120413
S00248-11SW23C-S00260-11SW23C,20140606
S00445-11SW08C-S00460-11SW08C,20100902
S00440-11SW08C-S00454-11SW08C,20121225
S00440-11SW08C-S00454-11SW08C,20121218
S00416-11SW08C-S00408-11SW08C,20100519
S00427-11SW08C-S00419-11SW08C,20021120
S00427-11SW08C-S00419-11SW08C,20081220
S00427-11SW08C-S00419-11SW08C,20100423
S00429-11SW08C-S00427-11SW08C,20101129
S00454-11SW08C-S00473-11SW08C,20080906
S00454-11SW08C-S00473-11SW08C,20121214
S00454-11SW08C-S00473-11SW08C,20130902
S04039-11SW08A-S04037-11SW08A,20000918
S00185-15NW03D-S00181-15NW03D,20100304
S00185-15NW03D-S00181-15NW03D,20090823
S00134-15NW03D-S00130-15NW03D,20020906
S00119-15NW03D-S00116-15NW03D,20030401
S00109-15NW03D-S00105-15NW03D,20120704
S00100-15NW03D-S00056-15NW03D,20040128
S00100-15NW03D-S00056-15NW03D,20100112
S00100-15NW03D-S00056-15NW03D,20100726
S00100-15NW03D-S00056-15NW03D,20120704
S00244-15NW03B-S00283-15NW03B,19970726
S00244-15NW03B-S00283-15NW03B,20010511
S00244-15NW03B-S00283-15NW03B,20010818
S00244-15NW03B-S00283-15NW03B,20090715
S00244-15NW03B-S00283-15NW03B,20090829
S00244-15NW03B-S00283-15NW03B,20100708
S00244-15NW03B-S00283-15NW03B,20110118
S00244-15NW03B-S00283-15NW03B,20130604
S00244-15NW03B-S00283-15NW03B,20130607
S00244-15NW03B-S00283-15NW03B,20090329
S00286-15NW03B-S00288-15NW03B,20110505
S00246-15NW03B-S00248-15NW03B,19970721
S00244-15NW03B-S00246-15NW03B,20090709
S00473-11SW08C-S00506-11SW08C,20130218
S00473-11SW08C-S00506-11SW08C,20111207
S02944-11SW08C-S02945-11SW08C,20081124
S02944-11SW08C-S02945-11SW08C,20081125
S02945-11SW08C-S02946-11SW08C,20091129
S02946-11SW08C-S02943-11SW08C,20100819
S00828-11SW08C-S00797-11SW08C,20101116
S00828-11SW08C-S00797-11SW08C,20110219
S00828-11SW08C-S00797-11SW08C,20110224
S06290-11SW08C-S00564-11SW08C,20100831
S02939-11SW08C-S00531-11SW08C,20001121
S02939-11SW08C-S00531-11SW08C,20081222
S02939-11SW08C-S00531-11SW08C,20120119
S02939-11SW08C-S00531-11SW08C,20130730
S04343-11SW08A-S04416-11SW08A,20130511
S00565-11SW08A-S00554-11SW08A,20010613
S00565-11SW08A-S00554-11SW08A,19981207
S01010-15NW03B-S00117-15NW03B,20130903
S00287-15NW03B-S00289-15NW03B,20100525
S00287-15NW03B-S00289-15NW03B,20120410
S00037-15NW03A-S00034-15NW03A,20110916
S00249-15NW03B-S00251-15NW03B,20091201
S00249-15NW03B-S00251-15NW03B,20140905
S00279-15NW03B-S00249-15NW03B,19980616
S00279-15NW03B-S00249-15NW03B,19981218
S00279-15NW03B-S00249-15NW03B,20040418
S00279-15NW03B-S00249-15NW03B,20020405
S00279-15NW03B-S00249-15NW03B,20010617
S00279-15NW03B-S00249-15NW03B,20050721
S00279-15NW03B-S00249-15NW03B,20061222
S00279-15NW03B-S00249-15NW03B,20060320
S00279-15NW03B-S00249-15NW03B,20000218
S00279-15NW03B-S00249-15NW03B,20020222
S00279-15NW03B-S00249-15NW03B,20070620
S00279-15NW03B-S00249-15NW03B,20100613
S00279-15NW03B-S00249-15NW03B,20120813
S00279-15NW03B-S00249-15NW03B,20130928
S00279-15NW03B-S00249-15NW03B,20140310
S00249-15NW03B-S00221-15NW03B,19970829
S00249-15NW03B-S00221-15NW03B,19981022
S00249-15NW03B-S00221-15NW03B,20001028
S00249-15NW03B-S00221-15NW03B,20120429
S00698-11SW08C-S00676-11SW08C,20071221
S00698-11SW08C-S00676-11SW08C,20110915
S00698-11SW08C-S00676-11SW08C,20110905
S00664-11SW08C-S00666-11SW08C,20020202
S00664-11SW08C-S00666-11SW08C,20000222
S00664-11SW08C-S00666-11SW08C,20000122
S02934-11SW08C-S00644-11SW08C,20000310
S00625-11SW08C-S00652-11SW08C,20030901
S00531-11SW08C-S00500-11SW08C,20050123
S00531-11SW08C-S00500-11SW08C,19991210
S00531-11SW08C-S00500-11SW08C,20080909
S00568-11SW08C-S00574-11SW08C,20011129
S00568-11SW08C-S00574-11SW08C,20120921
S05006-11SW08C-S00509-11SW08C,20110521
S00443-11SW08C-S00438-11SW08C,20070710
S00443-11SW08C-S00438-11SW08C,20110502
S00450-11SW08C-S00443-11SW08C,19990617
S00450-11SW08C-S00443-11SW08C,20081017
S00501-11SW08A-S00361-11SW08A,19991025
S00501-11SW08A-S00361-11SW08A,20140704
S04267-11SW08A-S04323-11SW08A,20080104
S00147-11SW08C-S00136-11SW08C,20030715
S00147-11SW08C-S00136-11SW08C,20130427
S00116-11SW08C-S02956-11SW08C,19980726
S00116-11SW08C-S02956-11SW08C,19990126
S00116-11SW08C-S02956-11SW08C,20100628
S04072-11SW08A-S00717-11SW08A,20020408
S00744-11SW08A-S00739-11SW08A,20090623
S00054-11SW08C-S00744-11SW08A,20080219
S00054-11SW08C-S00744-11SW08A,20090627
S02820-11SW08C-S02821-11SW08C,20080731
S02820-11SW08C-S02821-11SW08C,20110615
S00221-15NW03B-S00208-15NW03B,20120817
S00180-15NW03B-S00190-15NW03B,20040602
S00180-15NW03B-S00190-15NW03B,20040602
S00172-15NW03B-S00180-15NW03B,20070621
S00208-15NW03B-S00172-15NW03B,19970726
S00208-15NW03B-S00172-15NW03B,19980828
S00208-15NW03B-S00172-15NW03B,20020508
S00208-15NW03B-S00172-15NW03B,20050802
S00208-15NW03B-S00172-15NW03B,20060906
S00208-15NW03B-S00172-15NW03B,20010822
S00208-15NW03B-S00172-15NW03B,19991020
S00208-15NW03B-S00172-15NW03B,20071207
S00208-15NW03B-S00172-15NW03B,20120424
S00208-15NW03B-S00172-15NW03B,20130726
S00208-15NW03B-S00172-15NW03B,20130910
S00208-15NW03B-S00172-15NW03B,20100203
S00208-15NW03B-S00172-15NW03B,20100219
S00872-15NW03B-S00874-15NW03B,20131011
S00874-15NW03B-S00873-15NW03B,20090807
S00875-15NW03B-S00877-15NW03B,20090922
S00505-11SW08C-S00491-11SW08C,20060608
S00505-11SW08C-S00491-11SW08C,20060628
S00505-11SW08C-S00491-11SW08C,20060621
S00505-11SW08C-S00491-11SW08C,20071209
S00505-11SW08C-S00491-11SW08C,20071211
S00505-11SW08C-S00491-11SW08C,20110401
S00505-11SW08C-S00491-11SW08C,20110402
S00505-11SW08C-S00491-11SW08C,20120118
S00491-11SW08C-S00483-11SW08C,20090820
S00491-11SW08C-S00483-11SW08C,20121008
S00953-11SW08C-S00903-11SW08C,20011127
S00953-11SW08C-S00903-11SW08C,20101126
S00875-11SW08C-S00867-11SW08C,19990308
S00861-11SW08C-S00838-11SW08C,20081231
S00903-11SW08C-S03138-11SW08C,20090324
S03138-11SW08C-S00876-11SW08C,20100908
S00682-11SW08C-S00814-11SW08C,20010628
S00034-11SW13A-S00022-11SW13A,20121005
S00023-11SW13A-S00021-11SW13A,19980922
S00362-11SW08A-S04040-11SW08A,20010505
S04293-11SW08A-S00628-11SW08A,20121204
S04293-11SW08A-S00628-11SW08A,20121217
S00205-11SW08A-S04235-11SW08A,20130617
S00850-15NW03B-S00848-15NW03B,20120817
S00143-15NW03B-S00141-15NW03B,20080906
S00144-15NW03B-S00147-15NW03B,20091203
S00848-15NW03B-S00849-15NW03B,20110120
S00848-15NW03B-S00849-15NW03B,20111107
S00066-15NW03B-S00065-15NW03B,20031205
S00063-15NW03B-S00062-15NW03B,20040906
S00049-15NW03B-S00031-15NW03B,20080812
S00127-15NW03B-S00126-15NW03B,19981215
S00064-15NW03B-S00063-15NW03B,20080910
S00064-15NW03B-S00063-15NW03B,20080916
S00070-15NW03B-S00053-15NW03B,20030506
S00105-15NW03B-S00087-15NW03B,20030306
S00843-15NW03B-S00842-15NW03B,20130930
S00087-15NW03B-S00077-15NW03B,20081205
S00111-15NW03B-S00102-15NW03B,20010815
S00111-15NW03B-S00102-15NW03B,19991028
S00149-15NW03B-S00143-15NW03B,19970720
S00149-15NW03B-S00143-15NW03B,20020707
S00149-15NW03B-S00143-15NW03B,20041012
S00149-15NW03B-S00143-15NW03B,20030910
S00149-15NW03B-S00143-15NW03B,20130108
S00149-15NW03B-S00143-15NW03B,20140430
S00861-15NW03B-S00863-15NW03B,20120420
S00869-15NW03B-S00871-15NW03B,20140521
S00966-15NW03B-S00151-15NW03B,20070412
S00011-11SW13A-S00013-11SW13A,19981209
S00009-11SW13A-S00011-11SW13A,20120914
S00987-11SW08C-S00990-11SW08C,20100806
S00040-11SW13A-S00033-11SW13A,19990304
S00040-11SW13A-S00033-11SW13A,19990301
S00040-11SW13A-S00033-11SW13A,20081215
S00040-11SW13A-S00033-11SW13A,20100708
S00031-11SW13A-S00028-11SW13A,19980730
S00908-11SW08C-S00929-11SW08C,19990911
S00900-11SW08C-S00899-11SW08C,20140504
S00901-11SW08C-S00908-11SW08C,19991228
S00039-11SW13A-S00038-11SW13A,20081128
S00042-11SW13A-S00039-11SW13A,20081210
S00041-11SW13A-S00140-11SW13A,20041105
S03789-11SW08A-S03792-11SW08A,20130908
S04041-11SW08A-S00516-11SW08A,20010505
S04041-11SW08A-S00516-11SW08A,20110407
S00516-11SW08A-S00568-11SW08A,19980328
S00516-11SW08A-S00568-11SW08A,20060624
S00516-11SW08A-S00568-11SW08A,20090713
S00516-11SW08A-S00568-11SW08A,20090921
S00516-11SW08A-S00568-11SW08A,20110920
S00516-11SW08A-S00568-11SW08A,20111208
S00516-11SW08A-S00568-11SW08A,20120830
S00516-11SW08A-S00568-11SW08A,20120606
S00040-15NW03B-S00022-15NW03B,19990123
S00009-15NW03B-S00001-15NW03B,19980827
S00009-15NW03B-S00001-15NW03B,20120822
S00008-15NW03B-S00007-15NW03B,20071105
S00052-15NW03B-S00047-15NW03B,20131227
S00050-15NW03B-S00042-15NW03B,20030612
S00050-15NW03B-S00042-15NW03B,20070427
S00080-15NW03B-S00118-15NW03B,20010110
S00080-15NW03B-S00118-15NW03B,20010111
S00080-15NW03B-S00118-15NW03B,20070705
S00080-15NW03B-S00118-15NW03B,20080116
S00080-15NW03B-S00118-15NW03B,20091109
S00080-15NW03B-S00118-15NW03B,20120626
S00071-15NW03B-S00080-15NW03B,20000604
S00071-15NW03B-S00080-15NW03B,20121031
S00071-15NW03B-S00080-15NW03B,20140830
S00098-15NW03B-S00067-15NW03B,19981213
S00098-15NW03B-S00067-15NW03B,20040518
S00098-15NW03B-S00067-15NW03B,20021008
S00098-15NW03B-S00067-15NW03B,20061222
S00098-15NW03B-S00067-15NW03B,20110727
S00098-15NW03B-S00067-15NW03B,20140829
S00113-15NW03B-S00122-15NW03B,19971014
S00113-15NW03B-S00122-15NW03B,20020305
S00113-15NW03B-S00122-15NW03B,20050926
S00109-15NW03B-S00113-15NW03B,20070404
S00109-15NW03B-S00112-15NW03B,19990222
S00975-15NW03B-S00974-15NW03B,20050927
S00975-15NW03B-S00974-15NW03B,20101015
S00975-15NW03B-S00974-15NW03B,20110328
S00975-15NW03B-S00974-15NW03B,20130528
S00061-15NW03D-S00060-15NW03D,20131219
S00062-15NW03D-S00061-15NW03D,20040326
S00062-15NW03D-S00061-15NW03D,19970519
S00054-15NW03B-S00133-15NW03B,19990417
S00054-15NW03B-S00133-15NW03B,20080627
S00163-11NW13D-S00166-11NW13D,20120710
S00130-11NW18B-S00136-11NW18B,20031222
S00130-11NW18B-S00136-11NW18B,20110801
S00136-11NW18B-S00135-11NW18B,20050628
S00038-11NW18B-S00039-11NW18B,20051121
S00050-11NW18B-S00091-11NW18B,20110516
S00050-11NW18B-S00091-11NW18B,20110517
S00500-11NW08D-S00493-11NW08D,20140830
S00955-11NW08D-S00483-11NW08D,20021029
S00958-11NW08D-S00842-11NW08D,20071011
S00958-11NW08D-S00842-11NW08D,20071010
S00484-11NW08D-S00407-11NW08D,19981031
S00484-11NW08D-S00407-11NW08D,20140228
S00170-11NW08B-S00128-11NW08B,20110108
S00170-11NW08B-S00128-11NW08B,20100217
S00168-11NW08B-S00165-11NW08B,20141010
S00328-11NW08D-S00330-11NW08D,20130930
S00591-11NW08D-S00593-11NW08D,20070704
S00654-11NW08D-S00591-11NW08D,20110601
S00519-11SW08D-S00516-11SW08D,20021018
S00613-11SW08D-S00618-11SW08D,20030312
S00613-11SW08D-S00618-11SW08D,20080222
S00610-11SW08D-S00606-11SW08D,20011126
S00610-11SW08D-S00606-11SW08D,20010222
S00567-11SW08D-S00571-11SW08D,20050628
S00567-11SW08D-S00571-11SW08D,20031017
S00538-11SW08D-S00547-11SW08D,20050201
S00549-11SW08D-S04169-11SW08D,20070813
S00638-11SW08D-S00641-11SW08D,20041116
S00646-11SW08D-S00643-11SW08D,20051021
S00669-11SW08D-S00667-11SW08D,20050728
S00669-11SW08D-S00667-11SW08D,20050801
S00669-11SW08D-S00667-11SW08D,20050815
S00669-11SW08D-S00667-11SW08D,20060924
S00669-11SW08D-S00650-11SW08D,20000314
S03928-11SW08D-S00679-11SW08D,19990313
S03928-11SW08D-S00679-11SW08D,20000521
S03928-11SW08D-S00679-11SW08D,20020919
S03928-11SW08D-S00679-11SW08D,19981117
S00606-11SW08D-S00565-11SW08D,20030714
S00828-11SW08D-S00826-11SW08D,20020524
S00059-11NW13A-S00050-11NW13A,20070504
S00059-11NW13A-S00050-11NW13A,20120305
S00215-11NW08B-S00280-11NW08B,20060506
S00215-11NW08B-S00280-11NW08B,20100223
S00215-11NW08B-S00280-11NW08B,20100312
S00009-11NW03D-S00028-11NW03C,20110424
S00041-11NW03C-S00010-11NW03D,20070607
S00327-11NW08D-S00323-11NW08D,20000702
S00327-11NW08D-S00326-11NW08D,20061127
S00211-15NW04C-S00210-15NW04C,20090512
S00450-11SW08D-S00445-11SW08D,19980708
S00453-11SW08D-S00450-11SW08D,20040217
S00453-11SW08D-S00450-11SW08D,20111003
S00389-11SW08D-S00394-11SW08D,20101218
