GID,SYM_NAME,SYM_SCALE,SYM_ANGLE,COMMENTS,TAG_VALUE,INCIDENT,JOB_NO,EVENT_DATE,DURATION,ASSET_CODE,CATEGORY,EVENT_TYPE,WS_GID,WS_Tolerance,FailYear,FinancialFailYear
13501954,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,382455,2007-04-17,> 3,WP025897,WATER, ,349994,1m,2007,2006
13502145,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,381333,2007-04-11,,WP024966,WATER, ,21276481,1m,2007,2006
13504257,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,385984,2007-05-05,,WV004935,WATER, ,336456,1m,2007,2006
13504291,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,389515,2007-05-21,,WP012959,WATER, ,2761999,1m,2007,2006
13504337,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,390216,2007-05-25,,WP018732,WATER, ,2845980,1m,2007,2006
13504341,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,388855,2007-05-17,,WP022526,WATER, ,337762,1m,2007,2006
13504344,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,387807,2007-05-10,,WP020977,WATER, ,20350295,1m,2007,2006
13504379,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1952,2007-05-20,<= 3,WP022880,WATER, ,338426,1m,2007,2006
13504408,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1960,2007-05-23,<= 3,WP022880,WATER, ,338426,1m,2007,2006
13504448,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,389378,2007-05-18,<= 3,WP002472,WATER, ,10083171,1m,2007,2006
13505342,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,393587,2007-06-09,,WP007190,WATER, ,10147598,1m,2007,2006
13506689,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,395180,2007-06-21,,HY006055,WATER, ,11116222,1m,2007,2006
13506693,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,395201,2007-06-22,,HY002717,WATER, ,2844548,1m,2007,2006
20872099, ,0,0, , ,3,20031,2012-01-20,, ,WATER,Unplanned,13613836,1m,2012,2011
20872100, ,0,0, , ,3,20032,2012-01-20,, ,WATER,Unplanned,23651248,2m,2012,2011
20872101, ,0,0, , ,3,20033,2012-01-20,, ,WATER,Unplanned,13613834,1m,2012,2011
20872102, ,0,0, , ,3,20034,2012-01-20,, ,WATER,Unplanned,13613838,1m,2012,2011
20872103, ,0,0, , ,3,20035,2012-01-24,, ,WATER,Unplanned,355223,1m,2012,2011
20872104, ,0,0, , ,3,20036,2012-01-24,, ,WATER,Unplanned,21196098,1m,2012,2011
21195451, ,0,0, , ,3,21660,2012-03-13,30, ,WATER,Unplanned,11081322,1m,2012,2011
21195478, ,0,0, , ,3,21692,2012-03-17,, ,WATER,Unplanned,11546950,1m,2012,2011
21442869, ,0,0, , ,4,26666,2012-01-08,, ,WATER,Unplanned,11540468,1m,2012,2011
21442870, ,0,0, , ,3,26667,2012-01-09,, ,WATER,Unplanned,11530155,1m,2012,2011
21442871, ,0,0, , ,3,26668,2013-01-09,30, ,WATER,Unplanned,10096985,1m,2013,2012
21442872, ,0,0, , ,3,26669,2013-01-08,70, ,WATER,Unplanned,11146939,1m,2013,2012
21445117, ,0,0, , ,3,26960,2013-01-31,, ,WATER,Unplanned,377084,1m,2013,2012
21445118, ,0,0, , ,3,26961,2013-01-04,, ,WATER,Unplanned,345529,1m,2013,2012
21469097, ,0,0, , ,3,27140,2013-01-17,, ,WATER,Unplanned,2825762,1m,2013,2012
20436977, ,0,0, , ,3,12180,2011-02-01,90, ,WATER,Unplanned,335323,1m,2011,2010
20436978, ,0,0, , ,3,12181,2011-01-27,40, ,WATER,Unplanned,11004151,1m,2011,2010
20453170, ,0,0, , ,4,14200,2011-04-07,10, ,WATER,Unplanned,10084238,2m,2011,2010
11570719,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,317812,2006-04-26,,WV002178,WATER, ,10092830,1m,2006,2005
11572523,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,319964,2006-05-04,<= 3,WP026854,WATER, ,351555,1m,2006,2005
11564180,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1299,2006-02-06,<= 3,HY001761,WATER, ,2762235,1m,2006,2005
11565803,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1312,2006-02-17,<= 3,WP021343,WATER, ,335721,1m,2006,2005
11570446,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1414,2006-04-19,<= 3,WP004744,WATER, ,10096475,1m,2006,2005
13498144,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,366882,2007-01-31,,WP005216,WATER, ,10098076,1m,2007,2006
13483396,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,0,2006-04-11,<= 3,WP006357,WATER, ,10102738,1m,2006,2005
13539160,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,464391,2008-05-24,<=3,WP030667,WATER, ,11322234,1m,2008,2007
13542626,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,467482,2008-06-10,>3, ,WATER, ,2819168,100m,2008,2007
13542610,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,467353,2008-06-09,<=3,WP005145,WATER, ,10097843,1m,2008,2007
13543040,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,467944,2008-06-11,<=3,WP004662,WATER, ,10096117,1m,2008,2007
13543432,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,470278,2008-06-24,<=3,HY003674,WATER, ,350973,1m,2008,2007
13544699,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,470777,2008-06-25,>3,WP018082,WATER, ,2805543,1m,2008,2007
13545250,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,471305,2008-06-27,,WP001590,WATER, ,10076972,1m,2008,2007
13547075,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,470776,2008-06-25,,WP031622,WATER, ,13635060,1m,2008,2007
13672127,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,611392,2010-02-24,,WP004905,WATER, ,10097051,1m,2010,2009
13672134,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,610820,2010-02-22,,HY000087,WATER, ,382033,1m,2010,2009
13673269,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,612909,2010-03-01,<=3,WP016421,WATER, ,2805182,1m,2010,2009
13673923,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,614251,2010-03-05,<=3,WP027377,WATER, ,352443,1m,2010,2009
13674056,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,618257,2010-03-25,,HY005799,WATER, ,13477727,1m,2010,2009
20465732, ,0,0, , ,3,15144,2011-06-01,31, ,WATER,Unplanned,11535703,1m,2011,2010
20872330, ,0,0, , ,4,20080,2012-01-24,, ,WATER,Unplanned,13540376,1m,2012,2011
20873907, ,0,0, , ,3,20420,2012-02-01,70, ,WATER,Unplanned,22531545,2m,2012,2011
21195407, ,0,0, , ,3,21640,2012-03-21,45, ,WATER,Unplanned,10096228,1m,2012,2011
21195486, ,0,0, , ,3,21700,2012-03-29,80, ,WATER,Unplanned,335974,1m,2012,2011
21277937, ,0,0, , ,3,23660,2012-06-28,165, ,WATER,Unplanned,11146866,2m,2012,2011
21444818, ,0,0, , ,3,26881,2013-01-15,65, ,WATER,Unplanned,10100889,1m,2013,2012
21474537, ,0,0, , ,4,28020,2013-03-09,45, ,WATER,Unplanned,2825136,1m,2013,2012
21471258, ,0,0, , ,4,27341,2013-02-15,40, ,WATER,Unplanned,335395,1m,2013,2012
21473879, ,0,0, , ,4,27560,2013-02-26,45, ,WATER,Unplanned,11278233,1m,2013,2012
21473897, ,0,0, , ,4,27860,2013-02-26,45, ,WATER,Unplanned,11278233,1m,2013,2012
21474538, ,0,0, , ,4,28021,2013-03-06,40, ,WATER,Unplanned,10076483,1m,2013,2012
21474539, ,0,0, , ,4,28022,2013-03-07,69, ,WATER,Unplanned,13503683,1m,2013,2012
21474540, ,0,0, , ,4,28023,2013-03-04,10, ,WATER,Unplanned,11319943,1m,2013,2012
21474541, ,0,0, , ,3,28024,2013-03-01,91, ,WATER,Unplanned,334674,1m,2013,2012
21474542, ,0,0, , ,4,28025,2013-03-02,100, ,WATER,Unplanned,10088912,1m,2013,2012
21474543, ,0,0, , ,3,28026,2013-03-05,20, ,WATER,Unplanned,334674,1m,2013,2012
21475947, ,0,0, , ,3,28110,2013-03-12,, ,WATER,Unplanned,10102844,1m,2013,2012
21475948, ,0,0, , ,4,28111,2013-03-07,, ,WATER,Unplanned,336477,1m,2013,2012
21475949, ,0,0, , ,3,28112,2013-03-02,, ,WATER,Unplanned,355334,1m,2013,2012
21475950, ,0,0, , ,3,28113,2013-03-05,, ,WATER,Unplanned,11065610,1m,2013,2012
21475951, ,0,0, , ,3,28114,2013-03-13,, ,WATER,Unplanned,13656578,1m,2013,2012
20442754, ,0,0, , ,4,12744,2011-02-22,30, ,WATER,Unplanned,10095822,1m,2011,2010
20439188, ,0,0, , ,3,12241,2011-01-26,90, ,WATER,Unplanned,13634058,1m,2011,2010
20439209, ,0,0, , ,4,12262,2011-01-10,30, ,WATER,Unplanned,382348,1m,2011,2010
20442752, ,0,0, , ,4,12742,2011-02-20,95, ,WATER,Unplanned,13504761,1m,2011,2010
11566927,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,309152,2006-03-09,, ,WATER, ,11546949,1m,2006,2005
11567341,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1375,2006-03-24,<= 3,WP006560,WATER, ,10116105,1m,2006,2005
11566983,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,310055,2006-03-17,,WP020767,WATER, ,335035,1m,2006,2005
11570647,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1418,2006-04-24,<= 3,WP006387,WATER, ,22357458,1m,2006,2005
11565908,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1320,2006-02-27,<= 3,HY000905,WATER, ,10092933,1m,2006,2005
13674548,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,615291,2010-03-11,,WP028341,WATER, ,356841,1m,2010,2009
13674551,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,615298,2010-03-11,,WP039410,WATER, ,11529360,1m,2010,2009
13674825,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,620195,2010-03-31,,WP034637,WATER, ,13508287,1m,2010,2009
13674840,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,619449,2010-03-07,<=3,WP023182,WATER, ,339025,1m,2010,2009
13675670,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,621052,2010-04-07,,HY004364,WATER, ,357436,1m,2010,2009
13675673,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,620603,2010-04-01,,HY001710,WATER, ,382345,1m,2010,2009
13675687,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,620606,2010-04-03,<=3,WP004702,WATER, ,10096286,1m,2010,2009
13675690,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,622710,2010-04-14,<=3,WP038793,WATER, ,13664568,1m,2010,2009
13676018,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,626412,2010-04-29,<=3,WP006615,WATER, ,22358771,1m,2010,2009
13676637,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,625483,2010-04-27,,HY001767,WATER, ,2762427,1m,2010,2009
13676659,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,627403,2010-04-23,,WP007231,WATER, ,10147684,1m,2010,2009
13676661,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,628170,2010-04-30,,WP012851,WATER, ,2761412,1m,2010,2009
13677084,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,628936,2010-05-11,<=3,WP020828,WATER, ,335102,1m,2010,2009
13677085,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,627924,2010-05-06,<=3,WP003070,WATER, ,10088912,1m,2010,2009
13677158,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,626939,2010-05-03,,WP021005,WATER, ,335320,1m,2010,2009
13677161,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,627043,2010-05-03,,WP021005,WATER, ,335320,1m,2010,2009
13677432,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,628678,2010-05-10,<=3,WP020585,WATER, ,334720,1m,2010,2009
13677807,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,633250,2010-05-26,<=3,HY006690,WATER, ,13666718,1m,2010,2009
13677812,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,632263,2010-05-22,<=3,WP034050,WATER, ,13495506,1m,2010,2009
20458449, ,0,0, , ,3,14460,2011-04-25,20, ,WATER,Unplanned,11091498,1m,2011,2010
20458648, ,0,0, , ,4,14520,2011-04-01,59, ,WATER,Unplanned,329979,1m,2011,2010
20466309, ,0,0, , ,3,15203,2011-05-14,180, ,WATER,Unplanned,10074923,1m,2011,2010
20478081, ,0,0, , ,3,16043,2011-06-15,35, ,WATER,Unplanned,21194779,1m,2011,2010
21194828, ,0,0, , ,3,21441,2012-03-13,, ,WATER,Unplanned,10098506,1m,2012,2011
20872888, ,0,0, , ,4,20220,2012-01-05,, ,WATER,Unplanned,21196182,1m,2012,2011
21194827, ,0,0, , ,3,21440,2012-03-09,, ,WATER,Unplanned,23293885,1m,2012,2011
21194829, ,0,0, , ,4,21442,2012-03-14,, ,WATER,Unplanned,10102365,1m,2012,2011
21194830, ,0,0, , ,3,21443,2012-03-13,, ,WATER,Unplanned,10095562,1m,2012,2011
21194832, ,0,0, , ,4,21444,2012-03-19,, ,WATER,Unplanned,10077694,1m,2012,2011
21194833, ,0,0, , ,3,21445,2012-03-19,, ,WATER,Unplanned,336600,1m,2012,2011
21194836, ,0,0, , ,4,21447,2012-03-05,, ,WATER,Unplanned,10147822,1m,2012,2011
21194848, ,0,0, , ,3,21460,2012-03-13,30, ,WATER,Unplanned,10102387,1m,2012,2011
21194853, ,0,0, , ,3,21461,2012-03-07,60, ,WATER,Unplanned,11209881,1m,2012,2011
21194855, ,0,0, , ,3,21462,2012-03-01,125, ,WATER,Unplanned,10017237,1m,2012,2011
21473039, ,0,0, , ,4,27542,2013-02-12,, ,WATER,Unplanned,20496343,1m,2013,2012
21473038, ,0,0, , ,3,27541,2013-02-12,, ,WATER,Unplanned,21269799,1m,2013,2012
21473040, ,0,0, , ,4,27543,2013-02-07,, ,WATER,Unplanned,10092691,1m,2013,2012
21473041, ,0,0, , ,4,27544,2013-02-06,, ,WATER,Unplanned,10100980,1m,2013,2012
21473042, ,0,0, , ,4,27545,2013-02-06,, ,WATER,Unplanned,2769178,1m,2013,2012
21473043, ,0,0, , ,4,27546,2013-02-07,, ,WATER,Unplanned,13638629,1m,2013,2012
21473044, ,0,0, , ,4,27547,2013-02-11,, ,WATER,Unplanned,10102797,1m,2013,2012
21473045, ,0,0, , ,4,27548,2013-02-17,, ,WATER,Unplanned,11114034,1m,2013,2012
21473046, ,0,0, , ,4,27549,2013-02-17,, ,WATER,Unplanned,10147839,2m,2013,2012
21473047, ,0,0, , ,4,27550,2013-02-18,, ,WATER,Unplanned,20506349,1m,2013,2012
21473048, ,0,0, , ,4,27551,2013-02-22,, ,WATER,Unplanned,10100980,1m,2013,2012
21473049, ,0,0, , ,4,27552,2013-02-22,, ,WATER,Unplanned,323246,1m,2013,2012
21477765, ,0,0, , ,3,28223,2013-03-31,165, ,WATER,Unplanned,21262819,1m,2013,2012
21482082, ,0,0, , ,4,28722,2013-04-29,10, ,WATER,Unplanned,10096812,1m,2013,2012
21482357, ,0,0, , ,3,28740,2013-04-29,81, ,WATER,Unplanned,2770979,1m,2013,2012
21482358, ,0,0, , ,3,28741,2013-04-24,170, ,WATER,Unplanned,337827,1m,2013,2012
21482359, ,0,0, , ,4,28742,2013-04-27,62, ,WATER,Unplanned,2820244,1m,2013,2012
21482360, ,0,0, , ,3,28743,2013-04-29,91, ,WATER,Unplanned,376758,2m,2013,2012
21487572, ,0,0, , ,3,29328,2013-05-17,30, ,WATER,Unplanned,11530270,1m,2013,2012
21487574, ,0,0, , ,3,29330,2013-05-06,120, ,WATER,Unplanned,11095722,1m,2013,2012
21487575, ,0,0, , ,3,29331,2013-05-15,190, ,WATER,Unplanned,357253,1m,2013,2012
20453051, ,0,0, , ,3,14142,2011-03-17,60, ,WATER,Unplanned,355220,1m,2011,2010
20458561, ,0,0, , ,4,14500,2011-04-08,5, ,WATER,Unplanned,10092698,1m,2011,2010
13680846,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,638923,2010-06-21,,WV007863,WATER, ,11146841,1m,2010,2009
13680914,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,640282,2010-06-27,<=3,WP014739,WATER, ,2779585,1m,2010,2009
13681460,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,638932,2010-06-21,<=3, ,WATER, ,11052990,5m,2010,2009
13681504,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,639380,2010-06-23,,HY003881,WATER, ,323330,1m,2010,2009
13668012,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,600185,2010-01-07,<=3,WP029684,WATER, ,377005,1m,2010,2009
13668017,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,603143,2010-01-21,,WP004704,WATER, ,10096300,1m,2010,2009
13668032,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,603150,2010-01-21,,WP037386,WATER, ,13635067,1m,2010,2009
13668035,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,602370,2010-01-18,<=3,WP006147,WATER, ,10102082,1m,2010,2009
13668038,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,601815,2010-01-15,<=3,WP004831,WATER, ,10096814,1m,2010,2009
13668076,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,603734,2010-01-25,<=3, ,WATER, ,337123,2m,2010,2009
13668275,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,602407,2010-01-21,<=3,WP025566,WATER, ,349450,2m,2010,2009
13668326,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,605154,2010-01-30,,WP022900,WATER, ,338451,1m,2010,2009
13668400,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,606396,2010-02-03,<=3,WP026278,WATER, ,350502,1m,2010,2009
13668724,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,604429,2010-01-27,>3,WP015789,WATER, ,2786024,1m,2010,2009
13669277,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,605768,2010-02-01,,HY002309,WATER, ,2805169,1m,2010,2009
13669280,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,606461,2010-02-03,,WP029718,WATER, ,377109,1m,2010,2009
13669584,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,607410,2010-02-07,<=3,WP004222,WATER, ,10093631,1m,2010,2009
13638747,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,527122,2009-03-10,<= 3,HY002879,WATER, ,2838042,1m,2009,2008
13638984,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,528565,2009-03-17,,WP013954,WATER, ,2773285,1m,2009,2008
13639074,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,527921,2009-03-13,,WP007097,WATER, ,10146700,1m,2009,2008
13639078,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,527373,2009-03-11,,WP022511,WATER, ,337742,1m,2009,2008
13639187,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,528691,2009-03-17,>3,WP028868,WATER, ,358413,1m,2009,2008
13639194,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,532210,2009-03-17,, ,WATER, ,358413,5m,2009,2008
13639155,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,530206,2009-03-25,<=3, ,WATER, ,11139283,1m,2009,2008
13639452,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,531310,2009-03-29,,WP007019,WATER, ,10141026,1m,2009,2008
13639456,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,529131,2009-03-19,,WV005523,WATER, ,352066,1m,2009,2008
13639467,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,527950,2009-03-13,,WP008941,WATER, ,13656578,1m,2009,2008
13639672,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,532467,2009-04-01,,WP009974,WATER, ,21277086,1m,2009,2008
13640126,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,535406,2009-04-17,,WP004662,WATER, ,10096117,1m,2009,2008
13640130,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,534559,2009-04-27,,HY003651,WATER, ,337060,1m,2009,2008
13640251,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,536169,2009-04-23,<=3,WP030867,WATER, ,11522776,1m,2009,2008
13640257,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,533649,2009-04-06,<=3,WP020772,WATER, ,25174858,1m,2009,2008
13640350,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,537110,2009-04-25,<=3,WP015148,WATER, ,2782667,2m,2009,2008
13640387,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,539205,2009-05-05,,WP009041,WATER, ,23945755,1m,2009,2008
13641353,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,540385,2009-05-06,,HY001167,WATER, ,10097867,1m,2009,2008
13641602,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,541783,2009-05-13,,WP007181,WATER, ,10147530,1m,2009,2008
13641755,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,542701,2009-05-17,<=3,WP026644,WATER, ,351110,1m,2009,2008
13642062,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,545301,2009-05-26,<=3,WJ010070,WATER, ,11322929,1m,2009,2008
20442753, ,0,0, , ,3,12743,2011-02-14,60, ,WATER,Unplanned,10022030,1m,2011,2010
20442755, ,0,0, , ,4,12745,2011-02-22,60, ,WATER,Unplanned,10095822,1m,2011,2010
20447364, ,0,0, , ,3,13500,2011-03-08,40, ,WATER,Unplanned,338341,1m,2011,2010
20458488, ,0,0, , ,4,14482,2011-04-25,30, ,WATER,Unplanned,11339682,1m,2011,2010
20459144, ,0,0, , ,3,14600,2011-04-04,45, ,WATER,Unplanned,10103585,1m,2011,2010
20477984, ,0,0, , ,4,15993,2011-06-14,20, ,WATER,Unplanned,10090306,1m,2011,2010
20477989, ,0,0, , ,4,15998,2011-06-18,10, ,WATER,Unplanned,10067785,1m,2011,2010
21195347, ,0,0, , ,3,21620,2012-02-27,, ,WATER,Unplanned,11031618,1m,2012,2011
11576264,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1498,2006-06-20,<= 3, ,WATER, ,10097877,20m,2006,2005
11576249,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1497,2006-06-15,<= 3,WP008860,WATER, ,11073899,1m,2006,2005
11562344,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1254,2006-01-19,<= 3, ,WATER, ,11316486,1m,2006,2005
11567571,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,312613,2006-03-08,,WP017545,WATER, ,2825994,1m,2006,2005
11570157,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,315299,2006-04-09,,WP006544,WATER, ,21435862,5m,2006,2005
11575239,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,325017,2006-06-03,,WP012851,WATER, ,2761412,1m,2006,2005
11575271,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,325421,2006-06-07,<= 3,WP022511,WATER, ,337742,1m,2006,2005
11570068,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,314258,2006-04-04,, ,WATER, ,11317071,1m,2006,2005
11563834,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1291,2006-02-13,<= 3,HY000843,WATER, ,10092266,1m,2006,2005
11575266,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,324418,2006-06-01,,HY005751,WATER, ,349698,1m,2006,2005
11562067,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1239,2006-01-20,<= 3,HY004222,WATER, ,13681614,2m,2006,2005
11570456,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,316166,2006-04-18,,HY002463,WATER, ,2819098,1m,2006,2005
11566921,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,309365,2006-03-11,, ,WATER, ,11091500,1m,2006,2005
11570044,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,315250,2006-04-07,,HY004740,WATER, ,11274212,1m,2006,2005
11567104,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,309491,2006-03-15,, ,WATER, ,11567091,1m,2006,2005
11570119,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,314601,2006-04-05,,WP002613,WATER, ,10084245,1m,2006,2005
11573633,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,321874,2006-05-18,,WP009509,WATER, ,11116140,1m,2006,2005
13501995,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,384033,2007-04-24,,WP028377,WATER, ,356912,1m,2007,2006
13501996,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,384405,2007-04-26,,WV004499,WATER, ,335416,1m,2007,2006
13501997,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1925,2007-04-24,<= 3,WP028658,WATER, ,25119557,1m,2007,2006
13501999,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,380517,2007-04-04,,HY004117,WATER, ,10147539,1m,2007,2006
13502015,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,382029,2007-04-16,,WP007339,WATER, ,10155030,1m,2007,2006
13502024,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1927,2007-04-26,<= 3,WP022219,WATER, ,337108,1m,2007,2006
13502063,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1928,2007-04-16,<= 3,WP025379,WATER, ,348660,1m,2007,2006
13502073,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1929,2007-04-18,<= 3,WP015332,WATER, ,2784735,1m,2007,2006
13502074,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1930,2007-04-30,<= 3,WP026609,WATER, ,13504393,1m,2007,2006
13502077,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,380809,2007-04-13,,HY006027,WATER, ,11114056,1m,2007,2006
13502078,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,380488,2007-04-04,,HY003823,WATER, ,338402,1m,2007,2006
13502147,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,382276,2007-04-19,,WP010421,WATER, ,11146943,1m,2007,2006
13504253,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,387391,2007-05-08,,HY006030,WATER, ,11114007,1m,2007,2006
